,airport,date,precip,snow,snowdepth,windgust,cloudcover,icon
4961,RDU,2018-08-12,10.51,0.0,0.0,27.7,55.8,rain
4962,RDU,2018-08-13,10.67,0.0,0.0,,78.2,rain
4963,RDU,2018-08-14,4.33,0.0,0.0,50.0,58.9,rain
4964,RDU,2018-08-15,0.0,0.0,0.0,,53.7,partly-cloudy-day
4965,RDU,2018-08-16,0.0,0.0,0.0,,51.8,partly-cloudy-day
4966,RDU,2018-08-17,0.0,0.0,0.0,35.3,54.4,partly-cloudy-day
4967,RDU,2018-08-18,10.77,0.0,0.0,29.5,81.2,rain
4968,RDU,2018-08-19,2.35,0.0,0.0,,88.8,rain
4969,RDU,2018-08-20,54.68,0.0,0.0,14.8,83.3,rain
4970,RDU,2018-08-21,10.81,0.0,0.0,,73.4,rain
4971,RDU,2018-08-22,0.31,0.0,0.0,31.7,76.7,rain
4972,RDU,2018-08-23,0.0,0.0,0.0,35.3,34.5,partly-cloudy-day
4973,RDU,2018-08-24,0.0,0.0,0.0,27.7,26.1,partly-cloudy-day
4974,RDU,2018-08-25,0.0,0.0,0.0,,55.0,partly-cloudy-day
4975,RDU,2018-08-26,0.0,0.0,0.0,,35.1,partly-cloudy-day
4976,RDU,2018-08-27,0.0,0.0,0.0,,45.6,partly-cloudy-day
4977,RDU,2018-08-28,0.0,0.0,0.0,,32.2,partly-cloudy-day
4978,RDU,2018-08-29,0.0,0.0,0.0,,38.7,partly-cloudy-day
4979,RDU,2018-08-30,0.0,0.0,0.0,44.6,44.7,partly-cloudy-day
4980,RDU,2018-08-31,6.96,0.0,0.0,,63.2,rain
4981,RDU,2018-09-01,4.93,0.0,0.0,40.7,68.1,rain
4982,RDU,2018-09-02,0.0,0.0,0.0,,79.6,cloudy
4983,RDU,2018-09-03,0.0,0.0,0.0,,45.6,partly-cloudy-day
4984,RDU,2018-09-04,0.3,0.0,0.0,,83.1,rain
4985,RDU,2018-09-05,0.0,0.0,0.0,,53.4,partly-cloudy-day
4986,RDU,2018-09-06,0.0,0.0,0.0,,35.7,partly-cloudy-day
4987,RDU,2018-09-07,0.87,0.0,0.0,,54.0,rain
4988,RDU,2018-09-08,0.0,0.0,0.0,,67.2,partly-cloudy-day
4989,RDU,2018-09-09,3.88,0.0,0.0,,95.3,rain
4990,RDU,2018-09-10,6.22,0.0,0.0,37.1,83.4,rain
4991,RDU,2018-09-11,0.38,0.0,0.0,,67.7,rain
4992,RDU,2018-09-12,3.29,0.0,0.0,,81.4,rain
4993,RDU,2018-09-13,7.25,0.0,0.0,40.7,95.0,rain
4994,RDU,2018-09-14,44.88,0.0,0.0,73.9,97.8,rain
4995,RDU,2018-09-15,62.65,0.0,0.0,57.9,99.3,rain
4996,RDU,2018-09-16,24.05,0.0,0.0,50.0,98.4,rain
4997,RDU,2018-09-17,33.32,0.0,0.0,50.0,92.4,rain
4998,RDU,2018-09-18,0.0,0.0,0.0,35.3,66.0,partly-cloudy-day
4999,RDU,2018-09-19,0.0,0.0,0.0,,22.3,clear-day
5000,RDU,2018-09-20,0.0,0.0,0.0,,48.0,partly-cloudy-day
5001,RDU,2018-09-21,0.0,0.0,0.0,,71.4,partly-cloudy-day
5002,RDU,2018-09-22,0.0,0.0,0.0,,23.2,clear-day
5003,RDU,2018-09-23,0.0,0.0,0.0,,82.3,cloudy
5004,RDU,2018-09-24,0.0,0.0,0.0,,98.4,cloudy
5005,RDU,2018-09-25,0.0,0.0,0.0,,82.3,cloudy
5006,RDU,2018-09-26,2.88,0.0,0.0,31.7,49.8,rain
5007,RDU,2018-09-27,3.57,0.0,0.0,,84.3,rain
5008,RDU,2018-09-28,1.55,0.0,0.0,,89.6,rain
5009,RDU,2018-09-29,0.0,0.0,0.0,,69.7,partly-cloudy-day
5010,RDU,2018-09-30,0.0,0.0,0.0,25.9,55.6,partly-cloudy-day
5011,RDU,2018-10-01,0.0,0.0,0.0,,21.4,clear-day
5012,RDU,2018-10-02,0.0,0.0,0.0,,73.2,partly-cloudy-day
5013,RDU,2018-10-03,0.0,0.0,0.0,,59.5,partly-cloudy-day
5014,RDU,2018-10-04,0.0,0.0,0.0,,36.6,partly-cloudy-day
5015,RDU,2018-10-05,0.0,0.0,0.0,,49.8,partly-cloudy-day
5016,RDU,2018-10-06,0.0,0.0,0.0,,86.4,cloudy
5017,RDU,2018-10-07,0.0,0.0,0.0,,50.2,partly-cloudy-day
5018,RDU,2018-10-08,0.0,0.0,0.0,37.1,59.7,partly-cloudy-day
5019,RDU,2018-10-09,2.08,0.0,0.0,,81.7,rain
5020,RDU,2018-10-10,2.3,0.0,0.0,,83.6,rain
5021,RDU,2018-10-11,66.28,0.0,0.0,77.1,96.2,rain
5022,RDU,2018-10-12,0.0,0.0,0.0,29.5,31.3,partly-cloudy-day
5023,RDU,2018-10-13,0.0,0.0,0.0,31.7,53.7,partly-cloudy-day
5024,RDU,2018-10-14,0.0,0.0,0.0,,78.6,cloudy
5025,RDU,2018-10-15,0.0,0.0,0.0,,67.8,partly-cloudy-day
5026,RDU,2018-10-16,0.0,0.0,0.0,,85.1,cloudy
5027,RDU,2018-10-17,0.3,0.0,0.0,,82.4,rain
5028,RDU,2018-10-18,0.0,0.0,0.0,31.7,63.8,partly-cloudy-day
5029,RDU,2018-10-19,0.0,0.0,0.0,,23.2,clear-day
5030,RDU,2018-10-20,5.36,0.0,0.0,,86.4,rain
5031,RDU,2018-10-21,0.0,0.0,0.0,47.8,8.3,clear-day
5032,RDU,2018-10-22,0.0,0.0,0.0,,36.3,partly-cloudy-day
5033,RDU,2018-10-23,0.0,0.0,0.0,,81.6,cloudy
5034,RDU,2018-10-24,0.0,0.0,0.0,31.7,14.8,clear-day
5035,RDU,2018-10-25,0.0,0.0,0.0,,91.5,cloudy
5036,RDU,2018-10-26,39.77,0.0,0.0,46.6,99.5,rain
5037,RDU,2018-10-27,0.3,0.0,0.0,,97.3,rain
5038,RDU,2018-10-28,0.0,0.0,0.0,35.3,47.2,partly-cloudy-day
5039,RDU,2018-10-29,0.0,0.0,0.0,37.1,28.8,partly-cloudy-day
5040,RDU,2018-10-30,0.0,0.0,0.0,,31.3,partly-cloudy-day
5041,RDU,2018-10-31,0.0,0.0,0.0,38.9,55.5,partly-cloudy-day
5042,RDU,2018-11-01,2.81,0.0,0.0,47.8,83.6,rain
5043,RDU,2018-11-02,0.01,0.0,0.0,55.4,94.4,rain
5044,RDU,2018-11-03,0.0,0.0,0.0,37.1,40.3,partly-cloudy-day
5045,RDU,2018-11-04,21.86,0.0,0.0,31.7,99.8,rain
5046,RDU,2018-11-05,21.86,0.0,0.0,31.7,99.8,rain
5047,RDU,2018-11-06,0.8,0.0,0.0,53.2,89.8,rain
5048,RDU,2018-11-07,0.0,0.0,0.0,,46.6,partly-cloudy-day
5049,RDU,2018-11-08,0.0,0.0,0.0,31.7,89.1,cloudy
5050,RDU,2018-11-09,1.75,0.0,0.0,,92.4,rain
5051,RDU,2018-11-10,0.0,0.0,0.0,37.1,40.5,partly-cloudy-day
5052,RDU,2018-11-11,0.0,0.0,0.0,,33.1,partly-cloudy-day
5053,RDU,2018-11-12,67.07,0.0,0.0,,91.0,rain
5054,RDU,2018-11-13,45.9,0.0,0.0,,96.6,rain
5055,RDU,2018-11-14,1.04,0.0,0.0,31.7,85.5,rain
5056,RDU,2018-11-15,22.15,0.0,0.0,45.7,92.3,rain
5057,RDU,2018-11-16,0.0,0.0,0.0,25.9,41.4,partly-cloudy-day
5058,RDU,2018-11-17,0.0,0.0,0.0,,15.1,clear-day
5059,RDU,2018-11-18,0.0,0.0,0.0,,71.8,partly-cloudy-day
5060,RDU,2018-11-19,0.0,0.0,0.0,,73.6,partly-cloudy-day
5061,RDU,2018-11-20,0.0,0.0,0.0,,56.2,partly-cloudy-day
5062,RDU,2018-11-21,0.0,0.0,0.0,,1.2,clear-day
5063,RDU,2018-11-22,0.0,0.0,0.0,,8.1,clear-day
5064,RDU,2018-11-23,0.0,0.0,0.0,,49.2,partly-cloudy-day
5065,RDU,2018-11-24,18.28,0.0,0.0,,99.8,rain
5066,RDU,2018-11-25,0.0,0.0,0.0,,93.8,cloudy
5067,RDU,2018-11-26,0.3,0.0,0.0,50.0,82.7,rain
5068,RDU,2018-11-27,0.0,0.0,0.0,29.5,54.2,partly-cloudy-day
5069,RDU,2018-11-28,0.0,0.0,0.0,35.3,19.2,clear-day
5070,RDU,2018-11-29,0.0,0.0,0.0,,51.6,partly-cloudy-day
5071,RDU,2018-11-30,0.5,0.0,0.0,38.9,90.9,rain
5072,RDU,2018-12-01,8.07,0.0,0.0,,97.9,rain
5073,RDU,2018-12-02,0.13,0.0,0.0,38.9,95.9,rain
5074,RDU,2018-12-03,0.0,0.0,0.0,,64.8,partly-cloudy-day
5075,RDU,2018-12-04,0.0,0.0,0.0,,66.8,partly-cloudy-day
5076,RDU,2018-12-05,0.0,0.0,0.0,38.9,70.3,partly-cloudy-day
5077,RDU,2018-12-06,0.0,0.0,0.0,,65.4,partly-cloudy-day
5078,RDU,2018-12-07,0.0,0.0,0.0,,80.6,cloudy
5079,RDU,2018-12-08,0.0,5.0,5.0,,96.9,snow
5080,RDU,2018-12-09,46.04,2.78,8.0,51.1,87.5,snow
5081,RDU,2018-12-10,18.05,1.17,5.0,37.1,92.6,snow
5082,RDU,2018-12-11,0.0,0.7,5.0,,41.6,snow
5083,RDU,2018-12-12,0.0,0.0,3.7,,79.7,cloudy
5084,RDU,2018-12-13,0.0,0.0,1.04,,88.1,cloudy
5085,RDU,2018-12-14,17.38,0.0,0.0,31.7,94.1,rain
5086,RDU,2018-12-15,6.44,0.0,0.0,,65.3,rain
5087,RDU,2018-12-16,0.0,0.0,0.0,29.5,61.4,partly-cloudy-day
5088,RDU,2018-12-17,0.0,0.0,0.0,29.5,21.5,clear-day
5089,RDU,2018-12-18,0.0,0.0,0.0,,40.5,partly-cloudy-day
5090,RDU,2018-12-19,0.0,0.0,0.0,,85.8,cloudy
5091,RDU,2018-12-20,16.95,0.0,0.0,52.2,99.8,rain
5092,RDU,2018-12-21,1.5,0.0,0.0,61.0,90.1,rain
5093,RDU,2018-12-22,0.0,0.0,0.0,37.1,32.2,partly-cloudy-day
5094,RDU,2018-12-23,0.3,0.0,0.0,35.3,33.1,rain
5095,RDU,2018-12-24,0.0,0.0,0.0,29.5,26.0,partly-cloudy-day
5096,RDU,2018-12-25,0.0,0.0,0.0,,57.0,partly-cloudy-day
5097,RDU,2018-12-26,0.0,0.0,0.0,,18.6,clear-day
5098,RDU,2018-12-27,0.5,0.0,0.0,,95.7,rain
5099,RDU,2018-12-28,40.85,0.0,0.0,50.0,98.9,rain
5100,RDU,2018-12-29,0.0,0.0,0.0,27.7,84.0,cloudy
5101,RDU,2018-12-30,0.3,0.0,0.0,,94.8,rain
5102,RDU,2018-12-31,3.41,0.0,0.0,38.9,91.3,rain
5103,RDU,2019-01-01,0.0,0.0,0.0,37.1,74.4,partly-cloudy-day
5104,RDU,2019-01-02,0.3,0.0,0.0,,77.8,rain
5105,RDU,2019-01-03,5.03,0.0,0.0,,72.5,rain
5106,RDU,2019-01-04,13.74,0.0,0.0,44.6,85.1,rain
5107,RDU,2019-01-05,0.3,0.0,0.0,44.6,34.0,rain
5108,RDU,2019-01-06,0.0,0.0,0.0,,39.6,partly-cloudy-day
5109,RDU,2019-01-07,0.0,0.0,0.0,,76.1,cloudy
5110,RDU,2019-01-08,0.0,0.0,0.0,40.7,63.9,partly-cloudy-day
5111,RDU,2019-01-09,0.0,0.0,0.0,46.4,24.4,clear-day
5112,RDU,2019-01-10,0.0,0.0,0.0,42.5,53.3,partly-cloudy-day
5113,RDU,2019-01-11,0.0,0.0,0.0,,26.2,partly-cloudy-day
5114,RDU,2019-01-12,0.8,0.0,0.0,,96.5,rain
5115,RDU,2019-01-13,27.28,0.0,0.0,29.5,96.5,rain
5116,RDU,2019-01-14,0.0,0.0,0.0,,86.3,cloudy
5117,RDU,2019-01-15,0.0,0.0,0.0,,58.4,partly-cloudy-day
5118,RDU,2019-01-16,0.0,0.0,0.0,,22.7,clear-day
5119,RDU,2019-01-17,0.3,0.0,0.0,,77.5,rain
5120,RDU,2019-01-18,0.0,0.0,0.0,,69.5,partly-cloudy-day
5121,RDU,2019-01-19,0.0,0.0,0.0,35.3,93.8,cloudy
5122,RDU,2019-01-20,18.42,0.0,0.0,48.6,56.3,rain
5123,RDU,2019-01-21,0.0,0.0,0.0,33.5,17.4,clear-day
5124,RDU,2019-01-22,0.0,0.0,0.0,,42.9,partly-cloudy-day
5125,RDU,2019-01-23,0.8,0.0,0.0,42.5,80.1,rain
5126,RDU,2019-01-24,18.01,0.0,0.0,60.8,53.2,rain
5127,RDU,2019-01-25,0.0,0.0,0.0,27.7,29.0,partly-cloudy-day
5128,RDU,2019-01-26,0.0,0.0,0.0,27.7,12.8,clear-day
5129,RDU,2019-01-27,0.0,0.0,0.0,,71.7,partly-cloudy-day
5130,RDU,2019-01-28,0.0,0.0,0.0,,64.3,partly-cloudy-day
5131,RDU,2019-01-29,4.04,0.0,0.0,42.6,64.3,rain
5132,RDU,2019-01-30,0.0,0.0,0.0,47.0,40.3,wind
5133,RDU,2019-01-31,0.0,0.0,0.0,,27.5,partly-cloudy-day
5134,RDU,2019-02-01,0.0,0.0,0.0,,72.4,partly-cloudy-day
5135,RDU,2019-02-02,0.0,0.0,0.0,,26.0,partly-cloudy-day
5136,RDU,2019-02-03,0.0,0.0,0.0,,59.5,partly-cloudy-day
5137,RDU,2019-02-04,0.0,0.0,0.0,,36.5,partly-cloudy-day
5138,RDU,2019-02-05,0.0,0.0,0.0,,55.4,partly-cloudy-day
5139,RDU,2019-02-06,0.0,0.0,0.0,33.5,55.4,partly-cloudy-day
5140,RDU,2019-02-07,0.0,0.0,0.0,40.7,58.0,wind
5141,RDU,2019-02-08,0.0,0.0,0.0,42.5,60.0,partly-cloudy-day
5142,RDU,2019-02-09,0.0,0.0,0.0,27.7,83.3,cloudy
5143,RDU,2019-02-10,0.0,0.0,0.0,,93.8,cloudy
5144,RDU,2019-02-11,3.96,0.0,0.0,,90.1,rain
5145,RDU,2019-02-12,4.63,0.0,0.0,44.6,70.1,rain
5146,RDU,2019-02-13,0.3,0.0,0.0,50.7,66.7,rain
5147,RDU,2019-02-14,0.0,0.0,0.0,25.9,66.0,partly-cloudy-day
5148,RDU,2019-02-15,0.0,0.0,0.0,50.0,70.9,wind
5149,RDU,2019-02-16,11.44,0.0,0.0,42.4,94.2,rain
5150,RDU,2019-02-17,4.78,0.0,0.0,,93.6,rain
5151,RDU,2019-02-18,12.02,0.0,0.0,35.3,78.8,rain
5152,RDU,2019-02-19,6.04,0.0,0.0,,76.6,rain
5153,RDU,2019-02-20,10.2,0.0,0.0,27.7,90.4,rain
5154,RDU,2019-02-21,3.48,0.0,0.0,,72.0,rain
5155,RDU,2019-02-22,17.76,0.0,0.0,31.7,84.5,rain
5156,RDU,2019-02-23,24.86,0.0,0.0,31.7,96.7,rain
5157,RDU,2019-02-24,1.4,0.0,0.0,50.2,48.8,rain
5158,RDU,2019-02-25,0.0,0.0,0.0,38.9,27.5,partly-cloudy-day
5159,RDU,2019-02-26,0.0,0.0,0.0,27.7,70.5,partly-cloudy-day
5160,RDU,2019-02-27,6.47,0.0,0.0,,76.3,rain
5161,RDU,2019-02-28,0.0,0.0,0.0,29.5,60.3,partly-cloudy-day
5162,RDU,2019-03-01,18.11,0.0,0.0,,92.5,rain
5163,RDU,2019-03-02,0.0,0.0,0.0,,73.9,partly-cloudy-day
5164,RDU,2019-03-03,20.59,0.0,0.0,29.5,91.7,rain
5165,RDU,2019-03-04,0.3,0.0,0.0,31.7,71.0,rain
5166,RDU,2019-03-05,0.0,0.0,0.0,27.7,67.3,partly-cloudy-day
5167,RDU,2019-03-06,0.0,0.0,0.0,40.7,16.3,clear-day
5168,RDU,2019-03-07,0.0,0.0,0.0,,59.5,partly-cloudy-day
5169,RDU,2019-03-08,2.5,0.0,0.0,,80.9,rain
5170,RDU,2019-03-09,0.3,0.0,0.0,,86.9,rain
5171,RDU,2019-03-10,1.06,0.0,0.0,50.3,88.2,rain
5172,RDU,2019-03-11,0.0,0.0,0.0,25.9,63.1,partly-cloudy-day
5173,RDU,2019-03-12,0.0,0.0,0.0,29.5,68.2,partly-cloudy-day
5174,RDU,2019-03-13,0.0,0.0,0.0,,54.9,partly-cloudy-day
5175,RDU,2019-03-14,0.0,0.0,0.0,44.8,68.7,partly-cloudy-day
5176,RDU,2019-03-15,7.9,0.0,0.0,50.0,70.0,rain
5177,RDU,2019-03-16,0.0,0.0,0.0,35.3,84.0,cloudy
5178,RDU,2019-03-17,0.0,0.0,0.0,,57.1,partly-cloudy-day
5179,RDU,2019-03-18,0.0,0.0,0.0,35.3,37.3,partly-cloudy-day
5180,RDU,2019-03-19,0.0,0.0,0.0,31.7,64.1,partly-cloudy-day
5181,RDU,2019-03-20,1.28,0.0,0.0,31.7,67.4,rain
5182,RDU,2019-03-21,15.14,0.0,0.0,33.5,88.8,rain
5183,RDU,2019-03-22,0.0,0.0,0.0,46.4,35.0,partly-cloudy-day
5184,RDU,2019-03-23,0.0,0.0,0.0,37.1,7.0,clear-day
5185,RDU,2019-03-24,0.0,0.0,0.0,38.8,67.6,partly-cloudy-day
5186,RDU,2019-03-25,9.47,0.0,0.0,38.9,84.3,rain
5187,RDU,2019-03-26,5.76,0.0,0.0,42.4,46.2,rain
5188,RDU,2019-03-27,0.0,0.0,0.0,33.5,17.4,clear-day
5189,RDU,2019-03-28,0.0,0.0,0.0,,30.2,partly-cloudy-day
5190,RDU,2019-03-29,0.0,0.0,0.0,27.7,56.9,partly-cloudy-day
5191,RDU,2019-03-30,0.0,0.0,0.0,51.7,67.9,partly-cloudy-day
5192,RDU,2019-03-31,0.3,0.0,0.0,37.1,75.5,rain
5193,RDU,2019-04-01,0.0,0.0,0.0,35.3,51.7,partly-cloudy-day
5194,RDU,2019-04-02,8.86,0.0,0.0,27.7,68.7,rain
5195,RDU,2019-04-03,0.0,0.0,0.0,35.3,27.6,partly-cloudy-day
5196,RDU,2019-04-04,0.0,0.0,0.0,29.5,69.9,partly-cloudy-day
5197,RDU,2019-04-05,13.79,0.0,0.0,38.9,82.4,rain
5198,RDU,2019-04-06,0.0,0.0,0.0,,82.1,cloudy
5199,RDU,2019-04-07,0.0,0.0,0.0,,67.2,partly-cloudy-day
5200,RDU,2019-04-08,42.53,0.0,0.0,35.3,70.3,rain
5201,RDU,2019-04-09,3.6,0.0,0.0,,79.5,rain
5202,RDU,2019-04-10,0.0,0.0,0.0,,45.6,partly-cloudy-day
5203,RDU,2019-04-11,0.0,0.0,0.0,25.9,50.1,partly-cloudy-day
5204,RDU,2019-04-12,16.38,0.0,0.0,40.7,73.5,rain
5205,RDU,2019-04-13,24.06,0.0,0.0,31.7,86.2,rain
5206,RDU,2019-04-14,0.0,0.0,0.0,57.2,88.0,cloudy
5207,RDU,2019-04-15,8.4,0.0,0.0,65.2,44.6,rain
5208,RDU,2019-04-16,0.0,0.0,0.0,,26.6,partly-cloudy-day
5209,RDU,2019-04-17,0.0,0.0,0.0,,61.9,partly-cloudy-day
5210,RDU,2019-04-18,0.0,0.0,0.0,40.7,64.9,partly-cloudy-day
5211,RDU,2019-04-19,33.03,0.0,0.0,66.6,75.5,rain
5212,RDU,2019-04-20,0.6,0.0,0.0,53.6,78.4,rain
5213,RDU,2019-04-21,0.0,0.0,0.0,,64.1,partly-cloudy-day
5214,RDU,2019-04-22,0.0,0.0,0.0,,24.0,clear-day
5215,RDU,2019-04-23,0.0,0.0,0.0,31.7,45.8,partly-cloudy-day
5216,RDU,2019-04-24,0.0,0.0,0.0,25.9,67.4,partly-cloudy-day
5217,RDU,2019-04-25,0.0,0.0,0.0,27.7,74.6,partly-cloudy-day
5218,RDU,2019-04-26,7.78,0.0,0.0,66.3,57.9,rain
5219,RDU,2019-04-27,0.0,0.0,0.0,40.6,19.5,clear-day
5220,RDU,2019-04-28,0.0,0.0,0.0,38.9,55.6,partly-cloudy-day
5221,RDU,2019-04-29,0.0,0.0,0.0,50.4,73.2,partly-cloudy-day
5222,RDU,2019-04-30,0.0,0.0,0.0,25.9,56.1,partly-cloudy-day
5223,RDU,2019-05-01,0.0,0.0,0.0,35.3,56.9,partly-cloudy-day
5224,RDU,2019-05-02,0.0,0.0,0.0,35.3,58.9,partly-cloudy-day
5225,RDU,2019-05-03,0.0,0.0,0.0,37.1,68.1,partly-cloudy-day
5226,RDU,2019-05-04,16.09,0.0,0.0,64.2,81.2,rain
5227,RDU,2019-05-05,8.86,0.0,0.0,27.7,74.5,rain
5228,RDU,2019-05-06,0.0,0.0,0.0,25.9,56.0,partly-cloudy-day
5229,RDU,2019-05-07,0.0,0.0,0.0,,56.9,partly-cloudy-day
5230,RDU,2019-05-08,0.0,0.0,0.0,29.5,61.2,partly-cloudy-day
5231,RDU,2019-05-09,0.0,0.0,0.0,27.7,56.9,partly-cloudy-day
5232,RDU,2019-05-10,0.0,0.0,0.0,31.7,73.6,partly-cloudy-day
5233,RDU,2019-05-11,4.6,0.0,0.0,27.7,70.3,rain
5234,RDU,2019-05-12,0.0,0.0,0.0,42.4,83.0,cloudy
5235,RDU,2019-05-13,33.6,0.0,0.0,59.2,68.5,rain
5236,RDU,2019-05-14,0.0,0.0,0.0,37.1,49.2,partly-cloudy-day
5237,RDU,2019-05-15,0.0,0.0,0.0,,34.0,partly-cloudy-day
5238,RDU,2019-05-16,0.0,0.0,0.0,33.5,44.2,partly-cloudy-day
5239,RDU,2019-05-17,0.0,0.0,0.0,40.6,66.2,partly-cloudy-day
5240,RDU,2019-05-18,0.0,0.0,0.0,,40.3,partly-cloudy-day
5241,RDU,2019-05-19,0.0,0.0,0.0,37.1,30.2,partly-cloudy-day
5242,RDU,2019-05-20,0.0,0.0,0.0,37.1,52.7,partly-cloudy-day
5243,RDU,2019-05-21,0.0,0.0,0.0,27.7,40.4,partly-cloudy-day
5244,RDU,2019-05-22,0.0,0.0,0.0,31.7,72.5,partly-cloudy-day
5245,RDU,2019-05-23,0.0,0.0,0.0,25.9,69.4,partly-cloudy-day
5246,RDU,2019-05-24,0.0,0.0,0.0,31.7,59.9,partly-cloudy-day
5247,RDU,2019-05-25,0.0,0.0,0.0,29.5,38.3,partly-cloudy-day
5248,RDU,2019-05-26,1.42,0.0,0.0,37.1,37.9,rain
5249,RDU,2019-05-27,0.0,0.0,0.0,29.5,56.1,partly-cloudy-day
5250,RDU,2019-05-28,0.0,0.0,0.0,37.0,43.7,partly-cloudy-day
5251,RDU,2019-05-29,0.0,0.0,0.0,40.6,53.3,partly-cloudy-day
5252,RDU,2019-05-30,0.0,0.0,0.0,46.4,59.7,partly-cloudy-day
5253,RDU,2019-05-31,20.65,0.0,0.0,70.1,60.1,rain
5254,RDU,2019-06-01,0.0,0.0,0.0,,70.8,partly-cloudy-day
5255,RDU,2019-06-02,0.0,0.0,0.0,29.5,59.9,partly-cloudy-day
5256,RDU,2019-06-03,0.0,0.0,0.0,29.5,58.2,partly-cloudy-day
5257,RDU,2019-06-04,0.0,0.0,0.0,31.7,75.6,cloudy
5258,RDU,2019-06-05,7.39,0.0,0.0,33.5,65.5,rain
5259,RDU,2019-06-06,0.0,0.0,0.0,55.4,65.0,partly-cloudy-day
5260,RDU,2019-06-07,9.44,0.0,0.0,,77.0,rain
5261,RDU,2019-06-08,11.74,0.0,0.0,31.7,87.5,rain
5262,RDU,2019-06-09,2.61,0.0,0.0,33.5,94.8,rain
5263,RDU,2019-06-10,2.92,0.0,0.0,,80.8,rain
5264,RDU,2019-06-11,1.3,0.0,0.0,31.7,62.5,rain
5265,RDU,2019-06-12,4.1,0.0,0.0,25.9,78.8,rain
5266,RDU,2019-06-13,13.74,0.0,0.0,35.3,85.5,rain
5267,RDU,2019-06-14,0.0,0.0,0.0,35.3,29.7,partly-cloudy-day
5268,RDU,2019-06-15,0.0,0.0,0.0,27.7,59.8,partly-cloudy-day
5269,RDU,2019-06-16,0.0,0.0,0.0,37.1,40.8,partly-cloudy-day
5270,RDU,2019-06-17,0.0,0.0,0.0,31.7,53.4,wind
5271,RDU,2019-06-18,0.0,0.0,0.0,33.5,70.9,partly-cloudy-day
5272,RDU,2019-06-19,2.1,0.0,0.0,37.1,73.8,rain
5273,RDU,2019-06-20,7.23,0.0,0.0,65.4,58.6,rain
5274,RDU,2019-06-21,0.0,0.0,0.0,38.9,33.0,partly-cloudy-day
5275,RDU,2019-06-22,0.3,0.0,0.0,,69.5,rain
5276,RDU,2019-06-23,0.0,0.0,0.0,,81.0,cloudy
5277,RDU,2019-06-24,0.0,0.0,0.0,35.3,50.9,partly-cloudy-day
5278,RDU,2019-06-25,0.0,0.0,0.0,38.9,65.2,partly-cloudy-day
5279,RDU,2019-06-26,0.0,0.0,0.0,,64.4,partly-cloudy-day
5280,RDU,2019-06-27,0.0,0.0,0.0,,60.6,partly-cloudy-day
5281,RDU,2019-06-28,19.34,0.0,0.0,55.4,68.1,rain
5282,RDU,2019-06-29,0.8,0.0,0.0,25.9,54.9,rain
5283,RDU,2019-06-30,0.0,0.0,0.0,33.4,51.7,partly-cloudy-day
5284,RDU,2019-07-01,0.0,0.0,0.0,,64.1,partly-cloudy-day
5285,RDU,2019-07-02,0.0,0.0,0.0,,51.3,partly-cloudy-day
5286,RDU,2019-07-03,0.0,0.0,0.0,25.9,42.7,partly-cloudy-day
5287,RDU,2019-07-04,25.4,0.0,0.0,47.9,69.6,rain
5288,RDU,2019-07-05,7.9,0.0,0.0,31.7,73.3,rain
5289,RDU,2019-07-06,0.0,0.0,0.0,31.7,80.6,cloudy
5290,RDU,2019-07-07,5.4,0.0,0.0,27.7,64.4,rain
5291,RDU,2019-07-08,4.34,0.0,0.0,33.5,71.2,rain
5292,RDU,2019-07-09,0.0,0.0,0.0,,69.4,partly-cloudy-day
5293,RDU,2019-07-10,0.0,0.0,0.0,,52.7,partly-cloudy-day
5294,RDU,2019-07-11,0.0,0.0,0.0,74.2,62.9,wind
5295,RDU,2019-07-12,2.28,0.0,0.0,33.5,67.2,rain
5296,RDU,2019-07-13,0.0,0.0,0.0,,53.6,partly-cloudy-day
5297,RDU,2019-07-14,0.0,0.0,0.0,,50.2,partly-cloudy-day
5298,RDU,2019-07-15,8.9,0.0,0.0,38.9,49.0,rain
5299,RDU,2019-07-16,0.0,0.0,0.0,25.9,66.5,partly-cloudy-day
5300,RDU,2019-07-17,0.3,0.0,0.0,53.6,70.9,rain
5301,RDU,2019-07-18,1.01,0.0,0.0,35.3,60.1,rain
5302,RDU,2019-07-19,0.0,0.0,0.0,51.8,62.4,partly-cloudy-day
5303,RDU,2019-07-20,0.03,0.0,0.0,44.6,47.2,rain
5304,RDU,2019-07-21,0.0,0.0,0.0,44.6,39.8,wind
5305,RDU,2019-07-22,0.0,0.0,0.0,51.8,51.1,wind
5306,RDU,2019-07-23,31.1,0.0,0.0,44.6,69.2,rain
5307,RDU,2019-07-24,0.0,0.0,0.0,25.9,52.1,partly-cloudy-day
5308,RDU,2019-07-25,0.0,0.0,0.0,,37.7,partly-cloudy-day
5309,RDU,2019-07-26,0.0,0.0,0.0,,69.1,partly-cloudy-day
5310,RDU,2019-07-27,0.0,0.0,0.0,,43.7,partly-cloudy-day
5311,RDU,2019-07-28,0.0,0.0,0.0,,41.3,partly-cloudy-day
5312,RDU,2019-07-29,0.0,0.0,0.0,,39.3,partly-cloudy-day
5313,RDU,2019-07-30,0.0,0.0,0.0,,30.7,partly-cloudy-day
5314,RDU,2019-07-31,6.1,0.0,0.0,,48.6,rain
5315,RDU,2019-08-01,21.61,0.0,0.0,79.6,48.7,rain
