,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance
1306,2020-01-16,B6,B6,B6,1271,B6,N998JE,1271,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1940,2251,N,191,1,1076
1307,2020-01-30,DL,DL_CODESHARE,DL,5113,9E,N324PQ,5113,12953,LGA,"New York, NY",15016,STL,"St. Louis, MO",1220,1423,N,183,1,888
1308,2020-01-17,AA,AA,AA,2507,AA,N808NN,2507,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",705,1116,N,191,1,1197
1309,2020-01-31,DL,DL,DL,1081,DL,N907DN,1081,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",2257,40,N,103,1,545
1310,2020-01-16,AA,AA_CODESHARE,AA,3496,MQ,N804AE,3496,10728,BPT,"Beaumont/Port Arthur, TX",11298,DFW,"Dallas/Fort Worth, TX",1223,1341,N,78,1,270
1311,2020-01-07,DL,DL,DL,2903,DL,N320DN,2903,13487,MSP,"Minneapolis, MN",14107,PHX,"Phoenix, AZ",1802,2040,N,218,1,1276
1312,2020-01-06,DL,DL_CODESHARE,DL,3638,OO,N830SK,3638,14321,PWM,"Portland, ME",11433,DTW,"Detroit, MI",1635,1900,N,145,1,668
1313,2020-01-17,AS,AS,AS,453,AS,N844VA,453,12892,LAX,"Los Angeles, CA",14747,SEA,"Seattle, WA",600,900,N,180,1,954
1314,2020-01-03,UA,UA_CODESHARE,UA,4131,EV,N16911,4131,12266,IAH,"Houston, TX",12951,LFT,"Lafayette, LA",1420,1525,N,65,1,201
1315,2020-01-07,DL,DL_CODESHARE,DL,3971,OO,N260SY,3971,13244,MEM,"Memphis, TN",13487,MSP,"Minneapolis, MN",1726,1945,N,139,1,700
1316,2020-01-22,WN,WN,WN,991,WN,N8634A,991,10693,BNA,"Nashville, TN",10721,BOS,"Boston, MA",1725,2045,N,140,1,942
1317,2020-01-19,UA,UA,UA,1489,UA,N426UA,1489,11618,EWR,"Newark, NJ",13495,MSY,"New Orleans, LA",1225,1445,N,200,1,1167
1318,2020-01-28,HA,HA,HA,179,HA,N216HA,179,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI",1220,1305,N,45,1,100
1319,2020-01-07,AS,AS,AS,1047,AS,N855VA,1047,10423,AUS,"Austin, TX",14679,SAN,"San Diego, CA",1620,1737,N,197,1,1164
1320,2020-01-27,AA,AA,AA,463,AA,N954AN,463,13303,MIA,"Miami, FL",13204,MCO,"Orlando, FL",2250,2358,N,68,1,192
1321,2020-01-26,F9,F9,F9,405,F9,N351FR,405,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1130,1312,N,162,1,862
1322,2020-01-19,AA,AA,AA,2933,AA,N725UW,2933,10792,BUF,"Buffalo, NY",11057,CLT,"Charlotte, NC",1533,1740,N,127,1,546
1323,2020-01-05,DL,DL_CODESHARE,DL,4779,9E,N8836A,4779,11977,GRB,"Green Bay, WI",13487,MSP,"Minneapolis, MN",640,807,N,87,1,252
1324,2020-01-23,AA,AA_CODESHARE,AA,4170,MQ,N939AE,4170,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",710,855,N,105,1,416
1325,2020-01-08,UA,UA_CODESHARE,UA,5057,OO,N908EV,5057,11292,DEN,"Denver, CO",11468,EAR,"Kearney, NE",2030,2242,N,72,1,305
1326,2020-01-05,AA,AA_CODESHARE,AA,5260,OH,N583NN,5260,11057,CLT,"Charlotte, NC",14730,SDF,"Louisville, KY",935,1117,N,102,1,335
1327,2020-01-07,UA,UA_CODESHARE,UA,4629,AX,N836HK,4629,11721,FNT,"Flint, MI",13930,ORD,"Chicago, IL",1421,1446,N,85,1,223
1328,2020-01-18,DL,DL,DL,1076,DL,N325DN,1076,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1105,1420,N,195,1,1076
1329,2020-01-21,AS,AS_CODESHARE,AS,2352,QX,N443QX,2352,14057,PDX,"Portland, OR",11884,GEG,"Spokane, WA",715,822,N,67,1,279
1330,2020-01-07,DL,DL,DL,2562,DL,N805DN,2562,14869,SLC,"Salt Lake City, UT",14893,SMF,"Sacramento, CA",1125,1218,N,113,1,532
1331,2020-01-25,AS,AS,AS,1898,AS,N640VA,1898,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",600,740,N,100,1,414
1332,2020-01-09,AA,AA,AA,2346,AA,N949AN,2346,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",1550,1827,N,157,1,801
1333,2020-01-05,B6,B6,B6,512,B6,N643JB,512,10423,AUS,"Austin, TX",11697,FLL,"Fort Lauderdale, FL",1140,1517,N,157,1,1105
1334,2020-01-12,AA,AA,AA,2124,AA,N946UW,2124,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",1200,1330,N,90,1,214
1335,2020-01-11,UA,UA_CODESHARE,UA,4674,AX,N21144,4674,11292,DEN,"Denver, CO",13851,OKC,"Oklahoma City, OK",1725,2011,N,106,1,495
1336,2020-01-07,AA,AA_CODESHARE,AA,4915,PT,N602AE,4915,14307,PVD,"Providence, RI",14100,PHL,"Philadelphia, PA",1745,1910,N,85,1,237
1337,2020-01-30,DL,DL,DL,927,DL,N352NB,927,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",1653,1910,N,197,1,1020
1338,2020-01-14,DL,DL,DL,1780,DL,N329DN,1780,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",2159,2350,N,291,1,1892
1339,2020-01-13,AA,AA,AA,1770,AA,N725UW,1770,13360,MLB,"Melbourne, FL",11057,CLT,"Charlotte, NC",1701,1850,N,109,1,490
1340,2020-01-23,G4,G4,G4,2168,G4,275NV,2168,14761,SFB,"Sanford, FL",10408,ATW,"Appleton, WI",630,826,N,176,1,1141
1341,2020-01-31,UA,UA_CODESHARE,UA,3993,EV,N11192,3993,10693,BNA,"Nashville, TN",11618,EWR,"Newark, NJ",1915,2239,N,144,1,748
1342,2020-01-03,UA,UA_CODESHARE,UA,3884,ZW,N415AW,3884,12264,IAD,"Washington, DC",11042,CLE,"Cleveland, OH",1250,1417,N,87,1,288
1343,2020-01-11,NK,NK,NK,404,NK,N530NK,404,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",832,1031,N,119,1,581
1344,2020-01-04,AA,AA,AA,1925,AA,N162UW,1925,11057,CLT,"Charlotte, NC",12892,LAX,"Los Angeles, CA",955,1239,N,344,1,2125
1345,2020-01-23,UA,UA,UA,783,UA,N37470,783,12892,LAX,"Los Angeles, CA",12264,IAD,"Washington, DC",1630,10,N,280,1,2288
1346,2020-01-27,WN,WN,WN,770,WN,N956WN,770,14107,PHX,"Phoenix, AZ",14908,SNA,"Santa Ana, CA",1425,1445,N,80,1,338
1347,2020-01-01,WN,WN,WN,6091,WN,N920WN,6091,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",915,1300,N,165,1,1121
1348,2020-01-28,DL,DL_CODESHARE,DL,4281,OO,N447SW,4281,13127,LWS,"Lewiston, ID",14869,SLC,"Salt Lake City, UT",505,740,N,95,1,461
1349,2020-01-10,DL,DL,DL,1108,DL,N310DN,1108,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",800,1026,N,266,1,1587
1350,2020-01-23,WN,WN,WN,2200,WN,N8509U,2200,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",825,1045,N,140,1,696
1351,2020-01-04,WN,WN,WN,2969,WN,N8503A,2969,13198,MCI,"Kansas City, MO",13204,MCO,"Orlando, FL",1210,1545,N,155,1,1072
1352,2020-01-31,UA,UA_CODESHARE,UA,3822,ZW,N461AW,3822,13930,ORD,"Chicago, IL",14711,SCE,"State College, PA",1800,2052,N,112,1,528
1353,2020-01-21,B6,B6,B6,823,B6,N184JB,823,11278,DCA,"Washington, DC",13204,MCO,"Orlando, FL",1000,1229,N,149,1,759
1354,2020-01-16,UA,UA_CODESHARE,UA,3589,YX,N858RW,3589,13930,ORD,"Chicago, IL",10529,BDL,"Hartford, CT",600,907,N,127,1,783
1355,2020-01-21,UA,UA,UA,639,UA,N77871,639,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL",830,1444,N,254,1,1846
1356,2020-01-18,WN,WN,WN,3186,WN,N7869A,3186,11278,DCA,"Washington, DC",14307,PVD,"Providence, RI",1145,1315,N,90,1,356
1357,2020-01-23,WN,WN,WN,1187,WN,N247WN,1187,11292,DEN,"Denver, CO",15304,TPA,"Tampa, FL",1415,1930,N,195,1,1506
1358,2020-01-07,WN,WN,WN,3450,WN,N442WN,3450,12953,LGA,"New York, NY",15016,STL,"St. Louis, MO",1755,1955,N,180,1,888
1359,2020-01-28,AA,AA_CODESHARE,AA,5574,OH,N550NN,5574,11995,GSO,"Greensboro/High Point, NC",11057,CLT,"Charlotte, NC",1753,1900,N,67,1,83
1360,2020-01-24,UA,UA_CODESHARE,UA,4893,C5,N12160,4893,10792,BUF,"Buffalo, NY",11618,EWR,"Newark, NJ",1715,1855,N,100,1,282
1361,2020-01-06,DL,DL_CODESHARE,DL,4318,OO,N779CA,4318,14869,SLC,"Salt Lake City, UT",14794,SGU,"St. George, UT",945,1109,N,84,1,272
1362,2020-01-26,AA,AA_CODESHARE,AA,4402,YX,N437YX,4402,14122,PIT,"Pittsburgh, PA",12953,LGA,"New York, NY",1853,2029,N,96,1,335
1363,2020-01-14,AA,AA,AA,752,AA,N704US,752,14321,PWM,"Portland, ME",11057,CLT,"Charlotte, NC",725,1019,N,174,1,813
1364,2020-01-23,WN,WN,WN,1512,WN,N224WN,1512,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",1445,1750,N,125,1,775
1365,2020-01-16,WN,WN,WN,643,WN,N481WN,643,15016,STL,"St. Louis, MO",13495,MSY,"New Orleans, LA",1855,2040,N,105,1,604
1366,2020-01-14,WN,WN,WN,1848,WN,N952WN,1848,14107,PHX,"Phoenix, AZ",11292,DEN,"Denver, CO",1320,1510,N,110,1,602
1367,2020-01-23,DL,DL,DL,834,DL,N3749D,834,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",1825,2118,N,293,1,1620
1368,2020-01-09,DL,DL,DL,885,DL,N912DE,885,10397,ATL,"Atlanta, GA",11986,GRR,"Grand Rapids, MI",1532,1727,N,115,1,640
1369,2020-01-08,AS,AS_CODESHARE,AS,2036,QX,N436QX,2036,11603,EUG,"Eugene, OR",14057,PDX,"Portland, OR",935,1020,N,45,1,106
1370,2020-01-22,AA,AA,AA,1881,AA,N391AA,1881,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",700,925,N,145,1,861
1371,2020-01-22,AA,AA_CODESHARE,AA,4042,MQ,N925AE,4042,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1830,1906,N,96,1,235
1372,2020-01-29,DL,DL_CODESHARE,DL,4772,9E,N8847A,4772,14576,ROC,"Rochester, NY",12478,JFK,"New York, NY",1020,1148,N,88,1,264
1373,2020-01-12,AA,AA_CODESHARE,AA,4972,PT,N659AE,4972,14100,PHL,"Philadelphia, PA",10581,BGR,"Bangor, ME",2115,2255,N,100,1,473
1374,2020-01-06,G4,G4,G4,1638,G4,260NV,1638,15070,SWF,"Newburgh/Poughkeepsie, NY",14082,PGD,"Punta Gorda, FL",1052,1402,N,190,1,1101
1375,2020-01-24,NK,NK,NK,521,NK,N663NK,521,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",600,902,N,182,1,1065
1376,2020-01-04,DL,DL_CODESHARE,DL,3781,OO,N609SK,3781,10257,ALB,"Albany, NY",11433,DTW,"Detroit, MI",1240,1441,N,121,1,489
1377,2020-01-13,AA,AA,AA,2182,AA,N768US,2182,13930,ORD,"Chicago, IL",13198,MCI,"Kansas City, MO",2210,2342,N,92,1,403
1378,2020-01-14,WN,WN,WN,1108,WN,N261WN,1108,10693,BNA,"Nashville, TN",10397,ATL,"Atlanta, GA",1935,2140,N,65,1,214
1379,2020-01-21,AA,AA,AA,2069,AA,N9017P,2069,13303,MIA,"Miami, FL",13495,MSY,"New Orleans, LA",842,954,N,132,1,675
1380,2020-01-22,UA,UA_CODESHARE,UA,5832,OO,N871AS,5832,14771,SFO,"San Francisco, CA",11603,EUG,"Eugene, OR",1614,1800,N,106,1,451
1381,2020-01-17,AS,AS,AS,95,AS,N622AS,95,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1800,2048,N,228,1,1448
1382,2020-01-17,UA,UA_CODESHARE,UA,3916,ZW,N412AW,3916,13230,MDT,"Harrisburg, PA",12264,IAD,"Washington, DC",1015,1110,N,55,1,94
1383,2020-01-16,F9,F9,F9,1591,F9,N318FR,1591,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",847,1021,N,94,1,356
1384,2020-01-28,DL,DL_CODESHARE,DL,4017,OO,N290SY,4017,14869,SLC,"Salt Lake City, UT",14689,SBA,"Santa Barbara, CA",1500,1605,N,125,1,615
1385,2020-01-14,DL,DL_CODESHARE,DL,4016,OO,N609SK,4016,11977,GRB,"Green Bay, WI",10397,ATL,"Atlanta, GA",530,905,N,155,1,774
1386,2020-01-24,DL,DL,DL,2068,DL,N369NW,2068,14683,SAT,"San Antonio, TX",12478,JFK,"New York, NY",800,1239,N,219,1,1587
1387,2020-01-01,DL,DL,DL,1108,DL,N845DN,1108,10397,ATL,"Atlanta, GA",14057,PDX,"Portland, OR",1005,1242,N,337,1,2172
1388,2020-01-03,NK,NK,NK,810,NK,N644NK,810,13495,MSY,"New Orleans, LA",11433,DTW,"Detroit, MI",1319,1645,N,146,1,926
1389,2020-01-21,AA,AA_CODESHARE,AA,4162,MQ,N265NN,4162,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",955,1138,N,103,1,334
1390,2020-01-15,DL,DL,DL,1175,DL,N945AT,1175,13487,MSP,"Minneapolis, MN",12339,IND,"Indianapolis, IN",2045,2327,N,102,1,503
1391,2020-01-07,AA,AA_CODESHARE,AA,4100,MQ,N284JN,4100,11298,DFW,"Dallas/Fort Worth, TX",11921,GJT,"Grand Junction, CO",1835,2001,N,146,1,773
1392,2020-01-27,G4,G4,G4,2338,G4,248NV,2338,14761,SFB,"Sanford, FL",13244,MEM,"Memphis, TN",1200,1311,N,131,1,671
1393,2020-01-13,AA,AA_CODESHARE,AA,4881,PT,N600BP,4881,11057,CLT,"Charlotte, NC",14704,SBY,"Salisbury, MD",1810,1942,N,92,1,371
1394,2020-01-02,AA,AA,AA,2903,AA,N850NN,2903,13303,MIA,"Miami, FL",13204,MCO,"Orlando, FL",1002,1107,N,65,1,192
1395,2020-01-14,WN,WN,WN,6566,WN,N903WN,6566,13851,OKC,"Oklahoma City, OK",11292,DEN,"Denver, CO",2015,2050,N,95,1,495
1396,2020-01-13,DL,DL_CODESHARE,DL,4315,OO,N602XJ,4315,11823,FWA,"Fort Wayne, IN",11433,DTW,"Detroit, MI",625,747,N,82,1,128
1397,2020-01-24,DL,DL,DL,2390,DL,N6714Q,2390,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1100,1258,N,118,1,581
1398,2020-01-26,UA,UA_CODESHARE,UA,3697,YX,N744YX,3697,13930,ORD,"Chicago, IL",13198,MCI,"Kansas City, MO",1045,1234,N,109,1,403
1399,2020-01-20,AA,AA_CODESHARE,AA,4529,YX,N427YX,4529,12124,HHH,"Hilton Head, SC",11057,CLT,"Charlotte, NC",1056,1213,N,77,1,207
1400,2020-01-02,DL,DL,DL,1421,DL,N945AT,1421,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",710,858,N,108,1,405
1401,2020-01-26,DL,DL_CODESHARE,DL,3884,OO,N455CA,3884,13422,MOB,"Mobile, AL",10397,ATL,"Atlanta, GA",1630,1857,N,87,1,302
1402,2020-01-12,UA,UA_CODESHARE,UA,3688,YX,N749YX,3688,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1420,1624,N,124,1,643
1403,2020-01-21,UA,UA_CODESHARE,UA,5335,OO,N954SW,5335,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",2020,2207,N,107,1,391
1404,2020-01-24,WN,WN,WN,1568,WN,N461WN,1568,10693,BNA,"Nashville, TN",11259,DAL,"Dallas, TX",1225,1425,N,120,1,623
1405,2020-01-06,DL,DL_CODESHARE,DL,4877,9E,N307PQ,4877,14576,ROC,"Rochester, NY",13487,MSP,"Minneapolis, MN",615,758,N,163,1,783
1406,2020-01-26,UA,UA,UA,1682,UA,N61898,1682,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",730,910,N,100,1,447
1407,2020-01-06,AA,AA,AA,1056,AA,N357PV,1056,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",914,1339,N,205,1,1389
1408,2020-01-09,AA,AA,AA,1974,AA,N949UW,1974,12953,LGA,"New York, NY",14100,PHL,"Philadelphia, PA",1530,1652,N,82,1,96
1409,2020-01-06,AA,AA_CODESHARE,AA,3994,MQ,N837AE,3994,11067,CMI,"Champaign/Urbana, IL",11298,DFW,"Dallas/Fort Worth, TX",1542,1808,N,146,1,692
1410,2020-01-30,F9,F9,F9,1203,F9,N310FR,1203,14730,SDF,"Louisville, KY",13204,MCO,"Orlando, FL",1054,1302,N,128,1,719
1411,2020-01-23,DL,DL,DL,1187,DL,N326DN,1187,13487,MSP,"Minneapolis, MN",11278,DCA,"Washington, DC",1810,2136,N,146,1,931
1412,2020-01-07,DL,DL,DL,1309,DL,N331NW,1309,13495,MSY,"New Orleans, LA",12953,LGA,"New York, NY",600,952,N,172,1,1183
1413,2020-01-08,DL,DL,DL,1352,DL,N548US,1352,14747,SEA,"Seattle, WA",13487,MSP,"Minneapolis, MN",630,1145,N,195,1,1399
1414,2020-01-09,AS,AS,AS,1659,AS,N524VA,1659,12889,LAS,"Las Vegas, NV",14831,SJC,"San Jose, CA",1530,1700,N,90,1,386
1415,2020-01-12,DL,DL_CODESHARE,DL,3905,OO,N800SK,3905,13487,MSP,"Minneapolis, MN",15016,STL,"St. Louis, MO",1510,1654,N,104,1,448
1416,2020-01-28,WN,WN,WN,188,WN,N8655D,188,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1810,1920,N,70,1,236
1417,2020-01-08,AA,AA,AA,1740,AA,N912UY,1740,11057,CLT,"Charlotte, NC",14679,SAN,"San Diego, CA",1832,2055,N,323,1,2077
1418,2020-01-16,UA,UA_CODESHARE,UA,5931,OO,N934SW,5931,10849,BZN,"Bozeman, MT",11292,DEN,"Denver, CO",1730,1918,N,108,1,524
1419,2020-01-31,WN,WN,WN,359,WN,N707SA,359,13232,MDW,"Chicago, IL",12892,LAX,"Los Angeles, CA",850,1140,N,290,1,1750
1420,2020-01-12,UA,UA_CODESHARE,UA,4925,C5,N11199,4925,11618,EWR,"Newark, NJ",10785,BTV,"Burlington, VT",2129,2254,N,85,1,266
1421,2020-01-03,UA,UA_CODESHARE,UA,3863,ZW,N412AW,3863,13930,ORD,"Chicago, IL",10469,AZO,"Kalamazoo, MI",1130,1324,N,54,1,122
1422,2020-01-25,WN,WN,WN,3113,WN,N8530W,3113,14107,PHX,"Phoenix, AZ",13487,MSP,"Minneapolis, MN",1235,1640,N,185,1,1276
1423,2020-01-23,NK,NK,NK,750,NK,N624NK,750,15304,TPA,"Tampa, FL",11618,EWR,"Newark, NJ",800,1039,N,159,1,997
1424,2020-01-02,DL,DL,DL,764,DL,N995DL,764,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",844,950,N,126,1,669
1425,2020-01-29,G4,G4,G4,89,G4,320NV,89,12889,LAS,"Las Vegas, NV",14570,RNO,"Reno, NV",1500,1624,N,84,1,345
1426,2020-01-23,B6,B6,B6,815,B6,N294JB,815,10721,BOS,"Boston, MA",10792,BUF,"Buffalo, NY",1955,2132,N,97,1,395
1427,2020-01-05,B6,B6,B6,1282,B6,N368JB,1282,14524,RIC,"Richmond, VA",10721,BOS,"Boston, MA",1548,1720,N,92,1,474
1428,2020-01-27,AA,AA_CODESHARE,AA,3924,MQ,N696AE,3924,13930,ORD,"Chicago, IL",11995,GSO,"Greensboro/High Point, NC",1830,2132,N,122,1,589
1429,2020-01-05,DL,DL_CODESHARE,DL,4830,9E,N919XJ,4830,11057,CLT,"Charlotte, NC",12478,JFK,"New York, NY",700,901,N,121,1,541
1430,2020-01-08,B6,B6,B6,815,B6,N348JB,815,10721,BOS,"Boston, MA",10792,BUF,"Buffalo, NY",1950,2128,N,98,1,395
1431,2020-01-21,UA,UA_CODESHARE,UA,6273,YV,N87319,6273,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",530,645,N,75,1,224
1432,2020-01-02,UA,UA,UA,1422,UA,N455UA,1422,14771,SFO,"San Francisco, CA",12266,IAH,"Houston, TX",1810,2354,N,224,1,1635
1433,2020-01-17,UA,UA,UA,1499,UA,N78501,1499,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",800,1112,N,132,1,733
1434,2020-01-23,HA,HA,HA,535,HA,N492HA,535,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI",1950,2029,N,39,1,100
1435,2020-01-17,AA,AA_CODESHARE,AA,5948,YV,N929LR,5948,11298,DFW,"Dallas/Fort Worth, TX",12278,ICT,"Wichita, KS",1221,1339,N,78,1,328
1436,2020-01-01,UA,UA_CODESHARE,UA,3817,ZW,N450AW,3817,11292,DEN,"Denver, CO",11637,FAR,"Fargo, ND",1100,1407,N,127,1,627
1437,2020-01-01,WN,WN,WN,6098,WN,N737JW,6098,12954,LGB,"Long Beach, CA",14831,SJC,"San Jose, CA",705,820,N,75,1,324
1438,2020-01-11,UA,UA,UA,362,UA,N66057,362,12173,HNL,"Honolulu, HI",11618,EWR,"Newark, NJ",1550,613,N,563,1,4962
1439,2020-01-23,AA,AA,AA,1865,AA,N969AN,1865,11278,DCA,"Washington, DC",11057,CLT,"Charlotte, NC",518,654,N,96,1,331
1440,2020-01-10,UA,UA_CODESHARE,UA,3640,YX,N750YX,3640,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",1000,1147,N,107,1,416
1441,2020-01-24,UA,UA,UA,1973,UA,N73259,1973,12266,IAH,"Houston, TX",14771,SFO,"San Francisco, CA",1438,1700,N,262,1,1635
1442,2020-01-30,AA,AA_CODESHARE,AA,5909,YV,N249LR,5909,13422,MOB,"Mobile, AL",11298,DFW,"Dallas/Fort Worth, TX",601,757,N,116,1,539
1443,2020-01-10,DL,DL_CODESHARE,DL,5478,9E,N314PQ,5478,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",1556,1919,N,143,1,764
1444,2020-01-25,AA,AA_CODESHARE,AA,4371,YX,N437YX,4371,15016,STL,"St. Louis, MO",12953,LGA,"New York, NY",825,1159,N,154,1,888
1445,2020-01-16,AA,AA,AA,1173,AA,N753US,1173,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",1840,2114,N,94,1,413
1446,2020-01-20,UA,UA,UA,1728,UA,N402UA,1728,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",1140,1405,N,205,1,1182
1447,2020-01-26,WN,WN,WN,3491,WN,N8689C,3491,13232,MDW,"Chicago, IL",12191,HOU,"Houston, TX",1430,1725,N,175,1,937
1448,2020-01-05,AA,AA,AA,1049,AA,N975UY,1049,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",805,1002,N,117,1,544
1449,2020-01-12,UA,UA,UA,440,UA,N837UA,440,11292,DEN,"Denver, CO",15376,TUS,"Tucson, AZ",940,1147,N,127,1,639
1450,2020-01-24,AA,AA,AA,1634,AA,N410AN,1634,11278,DCA,"Washington, DC",14107,PHX,"Phoenix, AZ",700,1035,N,335,1,1979
1451,2020-01-09,UA,UA_CODESHARE,UA,4342,EV,N13979,4342,15412,TYS,"Knoxville, TN",12266,IAH,"Houston, TX",1145,1328,N,163,1,771
1452,2020-01-18,WN,WN,WN,2877,WN,N7834A,2877,11057,CLT,"Charlotte, NC",10821,BWI,"Baltimore, MD",1645,1815,N,90,1,361
1453,2020-01-08,AA,AA,AA,2175,AA,N601AW,2175,14107,PHX,"Phoenix, AZ",14492,RDU,"Raleigh/Durham, NC",2325,526,N,241,1,1891
1454,2020-01-08,AS,AS,AS,9,AS,N467AS,9,13204,MCO,"Orlando, FL",14747,SEA,"Seattle, WA",715,1048,N,393,1,2554
1455,2020-01-15,DL,DL,DL,2822,DL,N316DN,2822,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",805,1105,N,180,1,944
1456,2020-01-24,B6,B6,B6,802,B6,N516JB,802,14869,SLC,"Salt Lake City, UT",13204,MCO,"Orlando, FL",2247,454,N,247,1,1931
1457,2020-01-23,NK,NK,NK,566,NK,N655NK,566,12889,LAS,"Las Vegas, NV",12339,IND,"Indianapolis, IN",1329,2005,N,216,1,1590
1458,2020-01-28,AA,AA,AA,156,AA,N711UW,156,11057,CLT,"Charlotte, NC",13577,MYR,"Myrtle Beach, SC",2010,2110,N,60,1,157
1459,2020-01-06,UA,UA_CODESHARE,UA,5926,OO,N779SK,5926,14771,SFO,"San Francisco, CA",10372,ASE,"Aspen, CO",1734,2048,N,134,1,848
1460,2020-01-03,UA,UA,UA,2147,UA,N73291,2147,13303,MIA,"Miami, FL",12266,IAH,"Houston, TX",1138,1340,N,182,1,964
1461,2020-01-14,AA,AA_CODESHARE,AA,4902,PT,N692AE,4902,14100,PHL,"Philadelphia, PA",13342,MKE,"Milwaukee, WI",1224,1355,N,151,1,690
1462,2020-01-03,WN,WN,WN,1307,WN,N203WN,1307,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1315,1425,N,130,1,651
1463,2020-01-09,UA,UA_CODESHARE,UA,4671,AX,N14125,4671,12094,HDN,"Hayden, CO",11292,DEN,"Denver, CO",1115,1224,N,69,1,141
1464,2020-01-09,UA,UA_CODESHARE,UA,5068,OO,N945SW,5068,11468,EAR,"Kearney, NE",13930,ORD,"Chicago, IL",1416,1618,N,122,1,583
1465,2020-01-04,AA,AA,AA,1521,AA,N867NN,1521,13303,MIA,"Miami, FL",14492,RDU,"Raleigh/Durham, NC",1650,1855,N,125,1,700
1466,2020-01-20,DL,DL_CODESHARE,DL,4822,9E,N832AY,4822,12953,LGA,"New York, NY",14576,ROC,"Rochester, NY",1725,1854,N,89,1,254
1467,2020-01-15,WN,WN,WN,1410,WN,N739GB,1410,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",910,1025,N,75,1,258
1468,2020-01-26,UA,UA,UA,678,UA,N24736,678,13930,ORD,"Chicago, IL",15304,TPA,"Tampa, FL",944,1328,N,164,1,1011
1469,2020-01-27,WN,WN,WN,1678,WN,N493WN,1678,14679,SAN,"San Diego, CA",14570,RNO,"Reno, NV",935,1110,N,95,1,488
1470,2020-01-26,F9,F9,F9,938,F9,N329FR,938,13871,OMA,"Omaha, NE",14635,RSW,"Fort Myers, FL",1534,1942,N,188,1,1299
1471,2020-01-25,UA,UA_CODESHARE,UA,5057,OO,N920SW,5057,11292,DEN,"Denver, CO",11468,EAR,"Kearney, NE",2030,2242,N,72,1,305
1472,2020-01-30,UA,UA_CODESHARE,UA,5946,OO,N141SY,5946,14908,SNA,"Santa Ana, CA",14771,SFO,"San Francisco, CA",1632,1808,N,96,1,372
