,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2529,2019-05-29,DL,DL_CODESHARE,DL,5959,YX,N206JQ,5959,12953,LGA,"New York, NY",14122,PIT,"Pittsburgh, PA",1359,1353.0,-6.0,50.0,1443.0,1606.0,7.0,1540,1613.0,33.0,0.0,,0.0,N,101.0,140.0,83.0,1.0,335.0,0.0,0.0,33.0,0.0,0.0,,,,
2530,2019-08-07,WN,WN,WN,1392,WN,N7748A,1392,10693,BNA,"Nashville, TN",12191,HOU,"Houston, TX",525,523.0,-2.0,9.0,532.0,703.0,6.0,725,709.0,-16.0,0.0,,0.0,N,120.0,106.0,91.0,1.0,670.0,,,,,,,,,
2531,2018-05-12,UA,UA_CODESHARE,UA,5381,OO,N167SY,5381,11292,DEN,"Denver, CO",13264,MFR,"Medford, OR",1902,1857.0,-5.0,22.0,1919.0,2030.0,4.0,2056,2034.0,-22.0,0.0,,0.0,N,174.0,157.0,131.0,1.0,964.0,,,,,,,,,
2532,2018-11-15,UA,UA_CODESHARE,UA,4646,AX,N11155,4646,11315,DIK,"Dickinson, ND",11292,DEN,"Denver, CO",1455,1455.0,0.0,33.0,1528.0,1640.0,9.0,1641,1649.0,8.0,0.0,,0.0,N,106.0,114.0,72.0,1.0,488.0,,,,,,,,,
2533,2019-12-22,WN,WN,WN,1274,WN,N566WN,1274,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",600,600.0,0.0,23.0,623.0,725.0,3.0,735,728.0,-7.0,0.0,,0.0,N,95.0,88.0,62.0,1.0,337.0,,,,,,,,,
2534,2019-05-12,AA,AA,AA,553,AA,N919US,553,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",703,659.0,-4.0,22.0,721.0,1013.0,26.0,1040,1039.0,-1.0,0.0,,0.0,N,157.0,160.0,112.0,1.0,936.0,,,,,,,,,
2535,2019-01-06,DL,DL,DL,2892,DL,N388DA,2892,11433,DTW,"Detroit, MI",14747,SEA,"Seattle, WA",1224,1228.0,4.0,23.0,1251.0,1425.0,7.0,1440,1432.0,-8.0,0.0,,0.0,N,316.0,304.0,274.0,1.0,1927.0,,,,,,,,,
2536,2018-03-30,DL,DL,DL,2171,DL,N905DA,2171,14730,SDF,"Louisville, KY",10397,ATL,"Atlanta, GA",700,701.0,1.0,19.0,720.0,826.0,8.0,831,834.0,3.0,0.0,,0.0,N,91.0,93.0,66.0,1.0,321.0,,,,,,,,,
2537,2018-11-06,DL,DL_CODESHARE,DL,5739,CP,N602CZ,5739,14747,SEA,"Seattle, WA",14908,SNA,"Santa Ana, CA",940,1008.0,28.0,29.0,1037.0,1245.0,6.0,1239,1251.0,12.0,0.0,,0.0,N,179.0,163.0,128.0,1.0,978.0,,,,,,,,,
2538,2018-03-06,WN,WN,WN,542,WN,N720WN,542,10693,BNA,"Nashville, TN",10821,BWI,"Baltimore, MD",715,712.0,-3.0,11.0,723.0,945.0,4.0,955,949.0,-6.0,0.0,,0.0,N,100.0,97.0,82.0,1.0,587.0,,,,,,,,,
2539,2018-10-07,WN,WN,WN,3494,WN,N239WN,3494,11278,DCA,"Washington, DC",10693,BNA,"Nashville, TN",655,657.0,2.0,13.0,710.0,729.0,6.0,745,735.0,-10.0,0.0,,0.0,N,110.0,98.0,79.0,1.0,562.0,,,,,,,,,
2540,2019-02-07,DL,DL_CODESHARE,DL,5022,9E,N279PQ,5022,13487,MSP,"Minneapolis, MN",11423,DSM,"Des Moines, IA",1430,1641.0,131.0,45.0,1726.0,1812.0,7.0,1552,1819.0,147.0,0.0,,0.0,N,82.0,98.0,46.0,1.0,232.0,72.0,0.0,16.0,0.0,59.0,,,,
2541,2018-01-15,B6,B6,B6,997,B6,N594JB,997,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",1855,1929.0,34.0,19.0,1948.0,2218.0,8.0,2155,2226.0,31.0,0.0,,0.0,N,180.0,177.0,150.0,1.0,946.0,12.0,0.0,0.0,0.0,19.0,,,,
2542,2019-03-04,AA,AA_CODESHARE,AA,4364,YX,N128HQ,4364,11624,EYW,"Key West, FL",11057,CLT,"Charlotte, NC",1922,1923.0,1.0,5.0,1928.0,2116.0,10.0,2134,2126.0,-8.0,0.0,,0.0,N,132.0,123.0,108.0,1.0,736.0,,,,,,,,,
2543,2018-07-06,AA,AA,AA,2429,AA,N200NV,2429,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",1505,1503.0,-2.0,152.0,1735.0,1945.0,16.0,1734,2001.0,147.0,0.0,,0.0,N,149.0,298.0,130.0,1.0,802.0,0.0,0.0,147.0,0.0,0.0,,,,
2544,2019-03-17,WN,WN,WN,4435,WN,N226WN,4435,12206,HRL,"Harlingen/San Benito, TX",12191,HOU,"Houston, TX",630,626.0,-4.0,8.0,634.0,716.0,3.0,735,719.0,-16.0,0.0,,0.0,N,65.0,53.0,42.0,1.0,277.0,,,,,,,,,
2545,2019-05-06,UA,UA_CODESHARE,UA,5035,OO,N979SW,5035,13930,ORD,"Chicago, IL",11823,FWA,"Fort Wayne, IN",1145,1420.0,155.0,25.0,1445.0,1614.0,8.0,1354,1622.0,148.0,0.0,,0.0,N,69.0,62.0,29.0,1.0,157.0,22.0,0.0,0.0,0.0,126.0,,,,
2546,2019-08-02,DL,DL,DL,1381,DL,N3772H,1381,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",2100,2103.0,3.0,67.0,2210.0,2259.0,8.0,2231,2307.0,36.0,0.0,,0.0,N,91.0,124.0,49.0,1.0,337.0,0.0,0.0,36.0,0.0,0.0,,,,
2547,2018-12-11,WN,WN,WN,1079,WN,N936WN,1079,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1015,1030.0,15.0,12.0,1042.0,1149.0,7.0,1140,1156.0,16.0,0.0,,0.0,N,85.0,86.0,67.0,1.0,337.0,0.0,0.0,16.0,0.0,0.0,,,,
2548,2018-04-11,AA,AA_CODESHARE,AA,5921,YV,N950LR,5921,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",1625,1618.0,-7.0,9.0,1627.0,1716.0,3.0,1735,1719.0,-16.0,0.0,,0.0,N,70.0,61.0,49.0,1.0,312.0,,,,,,,,,
2549,2018-10-03,WN,WN,WN,2049,WN,N498WN,2049,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",1110,1107.0,-3.0,12.0,1119.0,1218.0,6.0,1240,1224.0,-16.0,0.0,,0.0,N,90.0,77.0,59.0,1.0,370.0,,,,,,,,,
2550,2018-05-18,AA,AA_CODESHARE,AA,5598,OH,N213PS,5598,11278,DCA,"Washington, DC",10868,CAE,"Columbia, SC",659,652.0,-7.0,11.0,703.0,812.0,3.0,831,815.0,-16.0,0.0,,0.0,N,92.0,83.0,69.0,1.0,408.0,,,,,,,,,
2551,2018-11-03,AA,AA_CODESHARE,AA,4219,MQ,N623AE,4219,13930,ORD,"Chicago, IL",14108,PIA,"Peoria, IL",2025,2020.0,-5.0,16.0,2036.0,2107.0,3.0,2120,2110.0,-10.0,0.0,,0.0,N,55.0,50.0,31.0,1.0,130.0,,,,,,,,,
2552,2019-05-11,UA,UA,UA,1092,UA,N39475,1092,12758,KOA,"Kona, HI",14771,SFO,"San Francisco, CA",2115,2106.0,-9.0,11.0,2117.0,454.0,4.0,511,458.0,-13.0,0.0,,0.0,N,296.0,292.0,277.0,1.0,2367.0,,,,,,,,,
2553,2019-02-11,DL,DL,DL,2531,DL,N899AT,2531,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1515,1513.0,-2.0,14.0,1527.0,1621.0,4.0,1649,1625.0,-24.0,0.0,,0.0,N,94.0,72.0,54.0,1.0,337.0,,,,,,,,,
2554,2019-06-24,UA,UA_CODESHARE,UA,3792,ZW,N456ZW,3792,12264,IAD,"Washington, DC",10990,CHO,"Charlottesville, VA",1300,1254.0,-6.0,13.0,1307.0,1324.0,3.0,1348,1327.0,-21.0,0.0,,0.0,N,48.0,33.0,17.0,1.0,77.0,,,,,,,,,
2555,2018-01-29,WN,WN,WN,2894,WN,N967WN,2894,12953,LGA,"New York, NY",13232,MDW,"Chicago, IL",1205,1201.0,-4.0,36.0,1237.0,1327.0,11.0,1340,1338.0,-2.0,0.0,,0.0,N,155.0,157.0,110.0,1.0,725.0,,,,,,,,,
2556,2019-01-30,UA,UA_CODESHARE,UA,3513,YX,N858RW,3513,11618,EWR,"Newark, NJ",11995,GSO,"Greensboro/High Point, NC",2159,2348.0,109.0,15.0,3.0,127.0,4.0,2348,131.0,103.0,0.0,,0.0,N,109.0,103.0,84.0,1.0,445.0,0.0,0.0,0.0,0.0,103.0,,,,
2557,2019-03-14,UA,UA,UA,1499,UA,N835UA,1499,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1000,955.0,-5.0,19.0,1014.0,1248.0,20.0,1310,1308.0,-2.0,0.0,,0.0,N,130.0,133.0,94.0,1.0,733.0,,,,,,,,,
2558,2019-07-07,DL,DL,DL,1905,DL,N925DZ,1905,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",955,950.0,-5.0,15.0,1005.0,1106.0,7.0,1127,1113.0,-14.0,0.0,,0.0,N,92.0,83.0,61.0,1.0,404.0,,,,,,,,,
2559,2019-03-16,HA,HA,HA,4,HA,N384HA,4,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",2220,2220.0,0.0,20.0,2240.0,606.0,8.0,630,614.0,-16.0,0.0,,0.0,N,310.0,294.0,266.0,1.0,2556.0,,,,,,,,,
2560,2018-01-26,AA,AA_CODESHARE,AA,3314,MQ,N245NN,3314,11775,FSD,"Sioux Falls, SD",11298,DFW,"Dallas/Fort Worth, TX",700,705.0,5.0,12.0,717.0,914.0,8.0,928,922.0,-6.0,0.0,,0.0,N,148.0,137.0,117.0,1.0,737.0,,,,,,,,,
2561,2019-06-23,DL,DL,DL,1630,DL,N337DN,1630,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",2236,24.0,108.0,27.0,51.0,150.0,5.0,2359,155.0,116.0,0.0,,0.0,N,143.0,151.0,119.0,1.0,874.0,77.0,0.0,8.0,0.0,31.0,,,,
2562,2019-02-15,DL,DL,DL,1959,DL,N909DN,1959,15304,TPA,"Tampa, FL",11433,DTW,"Detroit, MI",838,829.0,-9.0,9.0,838.0,1101.0,4.0,1109,1105.0,-4.0,0.0,,0.0,N,151.0,156.0,143.0,1.0,983.0,,,,,,,,,
2563,2019-04-12,AA,AA_CODESHARE,AA,3166,OO,N767SK,3166,11298,DFW,"Dallas/Fort Worth, TX",13377,MLU,"Monroe, LA",1235,1230.0,-5.0,29.0,1259.0,1344.0,5.0,1347,1349.0,2.0,0.0,,0.0,N,72.0,79.0,45.0,1.0,293.0,,,,,,,,,
2564,2019-01-14,G4,G4,G4,829,G4,232NV,829,11996,GSP,"Greer, SC",14112,PIE,"St. Petersburg, FL",856,845.0,-11.0,8.0,853.0,1010.0,5.0,1026,1015.0,-11.0,0.0,,0.0,N,90.0,90.0,77.0,1.0,482.0,,,,,,,,,
2565,2018-02-13,WN,WN,WN,1390,WN,N774SW,1390,14893,SMF,"Sacramento, CA",14869,SLC,"Salt Lake City, UT",730,729.0,-1.0,11.0,740.0,1000.0,7.0,1005,1007.0,2.0,0.0,,0.0,N,95.0,98.0,80.0,1.0,532.0,,,,,,,,,
2566,2018-08-13,DL,DL,DL,1869,DL,N3741S,1869,14122,PIT,"Pittsburgh, PA",13487,MSP,"Minneapolis, MN",634,630.0,-4.0,13.0,643.0,722.0,5.0,754,727.0,-27.0,0.0,,0.0,N,140.0,117.0,99.0,1.0,726.0,,,,,,,,,
2567,2018-10-04,DL,DL,DL,2020,DL,N3744F,2020,13244,MEM,"Memphis, TN",12892,LAX,"Los Angeles, CA",600,558.0,-2.0,13.0,611.0,740.0,7.0,800,747.0,-13.0,0.0,,0.0,N,240.0,229.0,209.0,1.0,1619.0,,,,,,,,,
2568,2018-11-03,UA,UA,UA,1604,UA,N47414,1604,12173,HNL,"Honolulu, HI",14771,SFO,"San Francisco, CA",1139,1144.0,5.0,26.0,1210.0,1950.0,4.0,1942,1954.0,12.0,0.0,,0.0,N,303.0,310.0,280.0,1.0,2398.0,,,,,,,,,
2569,2019-03-16,WN,WN,WN,5096,WN,N902WN,5096,12451,JAX,"Jacksonville, FL",10693,BNA,"Nashville, TN",1735,1753.0,18.0,9.0,1802.0,1815.0,3.0,1810,1818.0,8.0,0.0,,0.0,N,95.0,85.0,73.0,1.0,483.0,,,,,,,,,
2570,2018-03-28,DL,DL,DL,951,DL,N961AT,951,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",2000,2000.0,0.0,15.0,2015.0,1948.0,4.0,2000,1952.0,-8.0,0.0,,0.0,N,60.0,52.0,33.0,1.0,151.0,,,,,,,,,
2571,2018-11-17,HA,HA,HA,34,HA,N360HA,34,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",1415,1423.0,8.0,11.0,1434.0,2103.0,4.0,2120,2107.0,-13.0,0.0,,0.0,N,305.0,284.0,269.0,1.0,2486.0,,,,,,,,,
2572,2019-07-11,G4,G4,G4,2340,G4,318NV,2340,14512,RFD,"Rockford, IL",14761,SFB,"Sanford, FL",2010,2315.0,185.0,9.0,2324.0,229.0,6.0,2341,235.0,174.0,0.0,,0.0,N,151.0,140.0,125.0,1.0,1025.0,0.0,0.0,0.0,0.0,174.0,,,,
2573,2019-03-06,WN,WN,WN,295,WN,N7729A,295,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1610,1612.0,2.0,11.0,1623.0,1723.0,2.0,1735,1725.0,-10.0,0.0,,0.0,N,85.0,73.0,60.0,1.0,404.0,,,,,,,,,
2574,2018-08-06,DL,DL,DL,1642,DL,N331NB,1642,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",1538,1535.0,-3.0,17.0,1552.0,1656.0,4.0,1702,1700.0,-2.0,0.0,,0.0,N,84.0,85.0,64.0,1.0,405.0,,,,,,,,,
2575,2019-04-17,WN,WN,WN,2200,WN,N428WN,2200,13204,MCO,"Orlando, FL",14683,SAT,"San Antonio, TX",1655,1655.0,0.0,14.0,1709.0,1847.0,3.0,1840,1850.0,10.0,0.0,,0.0,N,165.0,175.0,158.0,1.0,1041.0,,,,,,,,,
2576,2019-10-10,AA,AA,AA,990,AA,N167AN,990,13303,MIA,"Miami, FL",11278,DCA,"Washington, DC",1026,1022.0,-4.0,21.0,1043.0,1244.0,2.0,1257,1246.0,-11.0,0.0,,0.0,N,151.0,144.0,121.0,1.0,919.0,,,,,,,,,
2577,2019-08-28,AA,AA_CODESHARE,AA,4830,PT,N640AE,4830,14100,PHL,"Philadelphia, PA",14704,SBY,"Salisbury, MD",1835,1828.0,-7.0,33.0,1901.0,1926.0,4.0,1942,1930.0,-12.0,0.0,,0.0,N,67.0,62.0,25.0,1.0,107.0,,,,,,,,,
2578,2019-05-31,WN,WN,WN,656,WN,N752SW,656,11193,CVG,"Cincinnati, OH",13232,MDW,"Chicago, IL",1305,1303.0,-2.0,11.0,1314.0,1257.0,9.0,1320,1306.0,-14.0,0.0,,0.0,N,75.0,63.0,43.0,1.0,249.0,,,,,,,,,
2579,2018-05-16,AA,AA_CODESHARE,AA,4432,YX,N441YX,4432,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",1430,1440.0,10.0,30.0,1510.0,1647.0,4.0,1632,1651.0,19.0,0.0,,0.0,N,182.0,191.0,157.0,1.0,1020.0,10.0,0.0,9.0,0.0,0.0,,,,
2580,2018-02-25,B6,B6,B6,626,B6,N249JB,626,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1218,1203.0,-15.0,8.0,1211.0,1302.0,5.0,1337,1307.0,-30.0,0.0,,0.0,N,79.0,64.0,51.0,1.0,369.0,,,,,,,,,
2581,2018-05-09,DL,DL,DL,478,DL,N376NW,478,12478,JFK,"New York, NY",10397,ATL,"Atlanta, GA",845,842.0,-3.0,23.0,905.0,1047.0,9.0,1126,1056.0,-30.0,0.0,,0.0,N,161.0,134.0,102.0,1.0,760.0,,,,,,,,,
2582,2018-09-05,AA,AA_CODESHARE,AA,3290,OO,N758SK,3290,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",1830,1823.0,-7.0,16.0,1839.0,1909.0,2.0,1918,1911.0,-7.0,0.0,,0.0,N,48.0,48.0,30.0,1.0,109.0,,,,,,,,,
2583,2018-05-21,AA,AA_CODESHARE,AA,3067,OO,N760SK,3067,13930,ORD,"Chicago, IL",14730,SDF,"Louisville, KY",1214,1539.0,205.0,28.0,1607.0,1757.0,5.0,1439,1802.0,203.0,0.0,,0.0,N,85.0,83.0,50.0,1.0,286.0,203.0,0.0,0.0,0.0,0.0,,,,
2584,2019-11-06,AA,AA,AA,942,AA,N905NN,942,13930,ORD,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",1214,1211.0,-3.0,17.0,1228.0,1457.0,8.0,1508,1505.0,-3.0,0.0,,0.0,N,114.0,114.0,89.0,1.0,646.0,,,,,,,,,
2585,2019-05-18,DL,DL_CODESHARE,DL,7395,OO,N427SW,7395,14869,SLC,"Salt Lake City, UT",14794,SGU,"St. George, UT",1730,1730.0,0.0,12.0,1742.0,1825.0,3.0,1840,1828.0,-12.0,0.0,,0.0,N,70.0,58.0,43.0,1.0,272.0,,,,,,,,,
2586,2018-05-09,DL,DL,DL,1291,DL,N977AT,1291,14986,SRQ,"Sarasota/Bradenton, FL",12953,LGA,"New York, NY",1505,1503.0,-2.0,12.0,1515.0,1739.0,7.0,1810,1746.0,-24.0,0.0,,0.0,N,185.0,163.0,144.0,1.0,1047.0,,,,,,,,,
2587,2019-07-27,AA,AA_CODESHARE,AA,5929,YV,N934FJ,5929,14107,PHX,"Phoenix, AZ",15376,TUS,"Tucson, AZ",2154,2149.0,-5.0,14.0,2203.0,2224.0,4.0,2240,2228.0,-12.0,0.0,,0.0,N,46.0,39.0,21.0,1.0,110.0,,,,,,,,,
2588,2019-09-08,WN,WN,WN,3820,WN,N469WN,3820,12451,JAX,"Jacksonville, FL",10821,BWI,"Baltimore, MD",1945,1944.0,-1.0,9.0,1953.0,2121.0,2.0,2135,2123.0,-12.0,0.0,,0.0,N,110.0,99.0,88.0,1.0,663.0,,,,,,,,,
2589,2019-05-29,WN,WN,WN,531,WN,N917WN,531,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",2005,2003.0,-2.0,12.0,2015.0,2139.0,10.0,2200,2149.0,-11.0,0.0,,0.0,N,115.0,106.0,84.0,1.0,581.0,,,,,,,,,
2590,2019-03-09,UA,UA_CODESHARE,UA,4643,AX,N14125,4643,11292,DEN,"Denver, CO",12389,ISN,"Williston, ND",756,753.0,-3.0,18.0,811.0,1032.0,4.0,1054,1036.0,-18.0,0.0,,0.0,N,118.0,103.0,81.0,1.0,576.0,,,,,,,,,
2591,2019-11-28,UA,UA,UA,634,UA,N37427,634,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",100,59.0,-1.0,13.0,112.0,543.0,5.0,553,548.0,-5.0,0.0,,0.0,N,173.0,169.0,151.0,1.0,1222.0,,,,,,,,,
2592,2018-09-30,WN,WN,WN,3905,WN,N968WN,3905,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1205,1221.0,16.0,36.0,1257.0,1453.0,7.0,1415,1500.0,45.0,0.0,,0.0,N,130.0,159.0,116.0,1.0,696.0,13.0,0.0,29.0,0.0,3.0,,,,
2593,2019-12-27,UA,UA,UA,1152,UA,N17104,1152,12982,LIH,"Lihue, HI",14771,SFO,"San Francisco, CA",1425,1418.0,-7.0,10.0,1428.0,2058.0,18.0,2132,2116.0,-16.0,0.0,,0.0,N,307.0,298.0,270.0,1.0,2447.0,,,,,,,,,
2594,2019-06-28,AA,AA_CODESHARE,AA,5925,YV,N918FJ,5925,11298,DFW,"Dallas/Fort Worth, TX",14193,PNS,"Pensacola, FL",1830,1833.0,3.0,29.0,1902.0,2058.0,4.0,2017,2102.0,45.0,0.0,,0.0,N,107.0,149.0,116.0,1.0,604.0,3.0,0.0,42.0,0.0,0.0,,,,
2595,2018-01-23,UA,UA_CODESHARE,UA,5139,OO,N929SW,5139,13476,MRY,"Monterey, CA",12892,LAX,"Los Angeles, CA",1340,1333.0,-7.0,20.0,1353.0,1443.0,34.0,1507,1517.0,10.0,0.0,,0.0,N,87.0,104.0,50.0,1.0,266.0,,,,,,,,,
2596,2019-12-04,DL,DL,DL,2582,DL,N3736C,2582,11540,ELP,"El Paso, TX",10397,ATL,"Atlanta, GA",600,611.0,11.0,8.0,619.0,1039.0,6.0,1101,1045.0,-16.0,0.0,,0.0,N,181.0,154.0,140.0,1.0,1282.0,,,,,,,,,
2597,2018-06-01,DL,DL_CODESHARE,DL,4014,9E,N325PQ,4014,12478,JFK,"New York, NY",11066,CMH,"Columbus, OH",1359,1511.0,72.0,25.0,1536.0,1646.0,3.0,1546,1649.0,63.0,0.0,,0.0,N,107.0,98.0,70.0,1.0,483.0,0.0,0.0,54.0,0.0,9.0,,,,
2598,2019-08-06,DL,DL,DL,1194,DL,N3773D,1194,14869,SLC,"Salt Lake City, UT",14057,PDX,"Portland, OR",1500,1457.0,-3.0,16.0,1513.0,1537.0,12.0,1554,1549.0,-5.0,0.0,,0.0,N,114.0,112.0,84.0,1.0,630.0,,,,,,,,,
2599,2019-12-06,DL,DL_CODESHARE,DL,3502,OO,N836SK,3502,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",959,955.0,-4.0,8.0,1003.0,1049.0,3.0,1128,1052.0,-36.0,0.0,,0.0,N,89.0,57.0,46.0,1.0,332.0,,,,,,,,,
2600,2019-01-30,UA,UA_CODESHARE,UA,5270,OO,N915SW,5270,10713,BOI,"Boise, ID",11292,DEN,"Denver, CO",1708,1657.0,-11.0,13.0,1710.0,1833.0,34.0,1915,1907.0,-8.0,0.0,,0.0,N,127.0,130.0,83.0,1.0,649.0,,,,,,,,,
2601,2019-11-10,DL,DL_CODESHARE,DL,3585,OO,N679CA,3585,12266,IAH,"Houston, TX",11433,DTW,"Detroit, MI",1529,1527.0,-2.0,11.0,1538.0,1850.0,14.0,1919,1904.0,-15.0,0.0,,0.0,N,170.0,157.0,132.0,1.0,1075.0,,,,,,,,,
2602,2018-05-29,DL,DL,DL,1798,DL,N383DN,1798,14679,SAN,"San Diego, CA",12478,JFK,"New York, NY",2200,2151.0,-9.0,20.0,2211.0,620.0,6.0,629,626.0,-3.0,0.0,,0.0,N,329.0,335.0,309.0,1.0,2446.0,,,,,,,,,
2603,2018-04-18,AA,AA_CODESHARE,AA,6067,CP,N206NN,6067,12892,LAX,"Los Angeles, CA",13851,OKC,"Oklahoma City, OK",1855,1849.0,-6.0,21.0,1910.0,2326.0,8.0,2339,2334.0,-5.0,0.0,,0.0,N,164.0,165.0,136.0,1.0,1187.0,,,,,,,,,
2604,2019-05-06,AA,AA,AA,2364,AA,N124AA,2364,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",1700,1655.0,-5.0,14.0,1709.0,1911.0,6.0,1927,1917.0,-10.0,0.0,,0.0,N,267.0,262.0,242.0,1.0,1744.0,,,,,,,,,
2605,2019-06-07,DL,DL_CODESHARE,DL,3571,OO,N445SW,3571,13422,MOB,"Mobile, AL",10397,ATL,"Atlanta, GA",1140,1306.0,86.0,15.0,1321.0,1524.0,9.0,1406,1533.0,87.0,0.0,,0.0,N,86.0,87.0,63.0,1.0,302.0,0.0,25.0,1.0,0.0,61.0,,,,
2606,2019-11-25,UA,UA_CODESHARE,UA,4303,EV,N601UX,4303,13930,ORD,"Chicago, IL",11986,GRR,"Grand Rapids, MI",1535,1544.0,9.0,16.0,1600.0,1730.0,4.0,1740,1734.0,-6.0,0.0,,0.0,N,65.0,50.0,30.0,1.0,137.0,,,,,,,,,
2607,2018-08-31,AS,AS_CODESHARE,AS,2193,QX,N451QX,2193,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",2050,2039.0,-11.0,9.0,2048.0,2134.0,11.0,2201,2145.0,-16.0,0.0,,0.0,N,71.0,66.0,46.0,1.0,224.0,,,,,,,,,
2608,2019-03-15,AA,AA_CODESHARE,AA,5389,OH,N520DC,5389,14122,PIT,"Pittsburgh, PA",11057,CLT,"Charlotte, NC",1020,1024.0,4.0,15.0,1039.0,1144.0,17.0,1206,1201.0,-5.0,0.0,,0.0,N,106.0,97.0,65.0,1.0,366.0,,,,,,,,,
2609,2019-11-05,DL,DL_CODESHARE,DL,5699,CP,N638CZ,5699,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",825,820.0,-5.0,16.0,836.0,949.0,9.0,1013,958.0,-15.0,0.0,,0.0,N,108.0,98.0,73.0,1.0,507.0,,,,,,,,,
2610,2018-11-23,AA,AA,AA,2035,AA,N745VJ,2035,11057,CLT,"Charlotte, NC",14683,SAT,"San Antonio, TX",1300,1301.0,1.0,12.0,1313.0,1457.0,6.0,1503,1503.0,0.0,0.0,,0.0,N,183.0,182.0,164.0,1.0,1095.0,,,,,,,,,
2611,2019-07-21,UA,UA,UA,864,UA,N69835,864,14771,SFO,"San Francisco, CA",10397,ATL,"Atlanta, GA",2252,2253.0,1.0,25.0,2318.0,638.0,5.0,650,643.0,-7.0,0.0,,0.0,N,298.0,290.0,260.0,1.0,2139.0,,,,,,,,,
2612,2018-05-06,UA,UA,UA,2424,UA,N67845,2424,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1553,1552.0,-1.0,12.0,1604.0,1738.0,3.0,1758,1741.0,-17.0,0.0,,0.0,N,125.0,109.0,94.0,1.0,651.0,,,,,,,,,
2613,2019-12-05,DL,DL_CODESHARE,DL,5094,9E,N924XJ,5094,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",655,735.0,40.0,36.0,811.0,1032.0,6.0,1021,1038.0,17.0,0.0,,0.0,N,206.0,183.0,141.0,1.0,1034.0,17.0,0.0,0.0,0.0,0.0,,,,
2614,2018-06-22,WN,WN,WN,1200,WN,N7882B,1200,13204,MCO,"Orlando, FL",12391,ISP,"Islip, NY",720,718.0,-2.0,8.0,726.0,931.0,3.0,950,934.0,-16.0,0.0,,0.0,N,150.0,136.0,125.0,1.0,971.0,,,,,,,,,
2615,2019-01-17,DL,DL_CODESHARE,DL,5490,9E,N691CA,5490,10397,ATL,"Atlanta, GA",13029,LNK,"Lincoln, NE",1954,1953.0,-1.0,24.0,2017.0,2129.0,4.0,2129,2133.0,4.0,0.0,,0.0,N,155.0,160.0,132.0,1.0,841.0,,,,,,,,,
2616,2019-01-18,UA,UA,UA,1792,UA,N414UA,1792,12266,IAH,"Houston, TX",14747,SEA,"Seattle, WA",1450,1600.0,70.0,15.0,1615.0,1839.0,7.0,1752,1846.0,54.0,0.0,,0.0,N,302.0,286.0,264.0,1.0,1874.0,7.0,0.0,0.0,0.0,47.0,,,,
